start_ut,end_ut,PH,CL,TN,TK,CY,WI,HU,RN,SN,EQ,OT
2012-01-30T03:10:00,2012-01-30T04:00:00,0,0,0,0,1,0,1,0,0,0,0
2012-01-30T04:00:00,2012-01-30T04:30:00,0,0,1,0,0,0,1,0,0,0,0
2012-01-30T04:30:00,2012-01-30T04:45:00,0,0,1,0,0,0,1,0,0,0,0
2012-01-30T04:45:00,2012-01-30T08:05:00,0,0,0,0,1,0,1,0,0,0,0
2012-01-30T08:05:00,2012-01-30T23:40:00,0,0,0,1,0,0,1,0,0,0,0
2012-01-30T23:40:00,2012-01-31T04:50:00,0,0,0,0,1,0,1,0,0,0,0
2012-01-31T04:50:00,2012-01-31T05:50:00,0,0,0,1,0,0,1,0,0,0,0
2012-01-31T05:50:00,2012-01-31T07:59:00,0,0,0,0,1,0,0,0,0,0,0
2012-01-31T07:59:00,2012-01-31T23:46:00,0,0,0,1,0,0,0,0,0,0,0
2012-01-31T23:46:00,2012-02-01T01:08:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-01T01:08:00,2012-02-01T01:56:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-01T01:56:00,2012-02-01T03:37:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-01T03:37:00,2012-02-01T04:09:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-01T04:09:00,2012-02-01T08:28:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-01T08:28:00,2012-02-02T00:10:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-02T00:10:00,2012-02-02T01:05:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-02T01:05:00,2012-02-02T02:11:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-02T02:11:00,2012-02-02T05:14:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-02T05:14:00,2012-02-02T06:12:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-02T06:12:00,2012-02-02T07:48:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-02T07:48:00,2012-02-02T23:49:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-02T23:49:00,2012-02-03T02:27:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-03T02:27:00,2012-02-03T02:40:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-03T02:40:00,2012-02-03T04:37:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-03T04:37:00,2012-02-03T06:58:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-03T06:58:00,2012-02-03T23:47:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-03T23:47:00,2012-02-04T00:13:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-04T00:13:00,2012-02-04T00:54:00,0,0,1,0,0,1,0,0,0,0,0
2012-02-04T00:54:00,2012-02-04T02:05:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-04T02:05:00,2012-02-04T03:28:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-04T03:28:00,2012-02-04T05:05:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-04T05:05:00,2012-02-04T06:21:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-04T06:21:00,2012-02-04T23:47:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-04T23:47:00,2012-02-05T01:00:00,0,0,0,1,0,0,0,0,0,0,0
2012-02-05T01:00:00,2012-02-05T02:02:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-05T02:02:00,2012-02-05T02:10:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-05T02:10:00,2012-02-05T02:31:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-05T02:31:00,2012-02-05T03:22:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-05T03:22:00,2012-02-05T04:38:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-05T04:38:00,2012-02-05T06:13:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-05T06:13:00,2012-02-05T07:25:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-05T07:25:00,2012-02-05T23:47:00,0,0,0,1,0,0,0,0,0,0,0
2012-02-05T23:47:00,2012-02-06T00:51:00,0,0,0,1,0,0,0,0,0,0,0
2012-02-06T00:51:00,2012-02-06T02:24:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-06T02:24:00,2012-02-06T03:31:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-06T03:31:00,2012-02-06T04:46:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-06T04:46:00,2012-02-06T05:26:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-06T05:26:00,2012-02-06T07:56:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-06T07:56:00,2012-02-06T23:40:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-06T23:40:00,2012-02-07T00:25:00,0,0,0,1,0,0,0,0,0,0,0
2012-02-07T00:25:00,2012-02-07T00:40:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-07T00:40:00,2012-02-07T03:26:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-07T03:26:00,2012-02-07T04:02:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-07T04:02:00,2012-02-07T06:19:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-07T06:19:00,2012-02-07T07:00:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-07T07:00:00,2012-02-07T07:53:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-07T07:53:00,2012-02-07T08:02:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-07T08:02:00,2012-02-07T23:36:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-07T23:36:00,2012-02-08T02:05:00,0,0,0,1,0,0,1,0,0,0,0
2012-02-08T02:05:00,2012-02-08T02:56:00,0,0,0,1,0,0,1,0,0,0,0
2012-02-08T02:56:00,2012-02-08T05:15:00,0,0,1,0,0,0,1,0,0,0,0
2012-02-08T05:15:00,2012-02-08T23:30:00,0,0,1,0,0,0,1,0,0,0,0
2012-02-08T23:30:00,2012-02-09T01:05:00,0,0,1,0,0,0,1,0,0,0,0
2012-02-09T01:05:00,2012-02-09T05:05:00,0,0,1,0,0,0,1,0,0,0,0
2012-02-09T05:05:00,2012-02-09T07:20:00,0,0,1,0,0,0,1,0,0,0,0
2012-02-09T07:20:00,2012-02-09T23:20:00,0,0,1,0,0,0,1,0,0,0,0
2012-02-09T23:20:00,2012-02-10T02:00:00,0,0,1,0,0,0,1,0,0,0,0
2012-02-10T02:00:00,2012-02-10T07:20:00,0,0,1,0,0,0,1,0,0,0,0
2012-02-10T07:20:00,2012-02-10T07:22:00,0,0,0,1,0,0,1,0,0,0,0
2012-02-10T07:22:00,2012-02-10T07:50:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-10T07:50:00,2012-02-10T23:30:00,0,0,0,1,0,0,1,0,0,0,0
2012-02-10T23:30:00,2012-02-11T05:50:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-11T05:50:00,2012-02-11T06:50:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-11T06:50:00,2012-02-11T08:00:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-11T08:00:00,2012-02-11T23:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-11T23:30:00,2012-02-12T01:20:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-12T01:20:00,2012-02-12T02:42:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-12T02:42:00,2012-02-12T05:25:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-12T05:25:00,2012-02-12T06:47:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-12T06:47:00,2012-02-12T07:34:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-12T07:34:00,2012-02-12T08:09:00,0,0,1,0,0,0,1,0,0,0,0
2012-02-12T08:09:00,2012-02-12T23:25:00,0,0,0,1,0,0,1,0,0,0,0
2012-02-12T23:25:00,2012-02-13T03:14:00,0,0,0,0,1,0,1,0,0,0,0
2012-02-13T03:14:00,2012-02-13T04:45:00,0,0,0,1,0,0,1,0,0,0,0
2012-02-13T04:45:00,2012-02-13T06:50:00,0,0,0,1,0,0,1,0,0,0,0
2012-02-13T06:50:00,2012-02-13T07:22:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-13T07:22:00,2012-02-13T07:26:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-13T07:26:00,2012-02-13T07:40:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-13T07:40:00,2012-02-14T00:12:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-14T00:12:00,2012-02-14T05:06:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-14T05:06:00,2012-02-14T05:10:00,0,0,0,0,1,0,1,0,0,0,0
2012-02-14T05:10:00,2012-02-14T05:55:00,0,0,0,0,1,0,1,0,0,0,0
2012-02-14T05:55:00,2012-02-14T06:05:00,0,0,0,1,0,0,1,0,0,0,0
2012-02-14T06:05:00,2012-02-15T00:45:00,0,0,0,1,0,0,1,0,0,0,0
2012-02-15T00:45:00,2012-02-15T01:08:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-15T01:08:00,2012-02-15T01:40:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-15T01:40:00,2012-02-15T08:52:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-15T08:52:00,2012-02-15T09:20:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-15T09:20:00,2012-02-15T23:30:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-15T23:30:00,2012-02-16T02:36:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-16T02:36:00,2012-02-16T05:40:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-16T05:40:00,2012-02-16T07:40:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-16T07:40:00,2012-02-16T08:45:00,0,0,0,1,0,0,0,0,0,0,0
2012-02-16T08:45:00,2012-02-16T23:30:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-16T23:30:00,2012-02-17T03:00:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-17T03:00:00,2012-02-17T05:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-17T05:00:00,2012-02-17T05:30:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-17T05:30:00,2012-02-17T05:50:00,0,0,0,1,0,0,0,0,0,0,0
2012-02-17T05:50:00,2012-02-17T07:55:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-17T07:55:00,2012-02-17T23:30:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-17T23:30:00,2012-02-18T01:35:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-18T01:35:00,2012-02-18T05:25:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-18T05:25:00,2012-02-18T05:55:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-18T05:55:00,2012-02-18T23:30:00,0,0,0,0,1,0,0,0,0,0,0
2012-02-18T23:30:00,2012-02-18T23:34:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-18T23:34:00,2012-02-19T02:00:00,0,0,0,1,0,0,0,0,0,0,0
2012-02-19T02:00:00,2012-02-19T05:20:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-19T05:20:00,2012-02-19T07:10:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-19T07:10:00,2012-02-19T08:30:00,0,0,0,1,0,0,0,0,0,0,0
2012-02-19T08:30:00,2012-02-19T23:30:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-19T23:30:00,2012-02-20T00:40:00,0,0,0,1,0,0,0,0,0,0,0
2012-02-20T00:40:00,2012-02-20T01:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-20T01:00:00,2012-02-20T03:00:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-20T03:00:00,2012-02-20T07:05:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-20T07:05:00,2012-02-20T23:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-20T23:30:00,2012-02-21T01:15:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-21T01:15:00,2012-02-21T04:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-21T04:00:00,2012-02-21T06:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-21T06:00:00,2012-02-21T08:40:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-21T08:40:00,2012-02-21T09:20:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-21T09:20:00,2012-02-21T23:40:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-21T23:40:00,2012-02-22T00:50:00,0,0,1,1,0,0,0,0,0,0,0
2012-02-22T00:50:00,2012-02-22T01:27:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-22T01:27:00,2012-02-22T03:40:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-22T03:40:00,2012-02-22T04:45:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-22T04:45:00,2012-02-22T05:42:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-22T05:42:00,2012-02-22T08:05:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-22T08:05:00,2012-02-22T23:30:00,0,0,1,1,0,0,0,0,0,0,0
2012-02-22T23:30:00,2012-02-23T00:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-23T00:30:00,2012-02-23T01:30:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-23T01:30:00,2012-02-23T04:40:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-23T04:40:00,2012-02-23T05:10:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-23T05:10:00,2012-02-23T08:08:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-23T08:08:00,2012-02-23T08:14:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-23T08:14:00,2012-02-23T08:39:00,0,1,0,0,0,0,1,0,0,0,0
2012-02-23T08:39:00,2012-02-24T01:27:00,1,0,0,0,0,0,1,0,0,0,0
2012-02-24T01:27:00,2012-02-24T01:28:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-24T01:28:00,2012-02-24T01:39:00,0,0,1,0,0,0,0,0,0,0,0
2012-02-24T01:39:00,2012-02-24T04:27:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-24T04:27:00,2012-02-24T06:18:00,0,1,0,0,0,1,0,0,0,0,0
2012-02-24T06:18:00,2012-02-24T09:04:00,0,1,0,0,0,1,0,0,0,0,0
2012-02-24T09:04:00,2012-02-24T23:54:00,0,1,0,0,0,1,0,0,0,0,0
2012-02-24T23:54:00,2012-02-25T00:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-25T00:30:00,2012-02-25T04:57:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-25T04:57:00,2012-02-25T05:47:00,0,1,0,0,0,1,0,0,0,0,0
2012-02-25T05:47:00,2012-02-25T06:19:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-25T06:19:00,2012-02-25T08:39:00,0,1,0,0,0,1,0,0,0,0,0
2012-02-25T08:39:00,2012-02-25T23:39:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-25T23:39:00,2012-02-26T00:34:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-26T00:34:00,2012-02-26T00:55:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-26T00:55:00,2012-02-26T05:23:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-26T05:23:00,2012-02-26T23:30:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-26T23:30:00,2012-02-27T00:53:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-27T00:53:00,2012-02-27T05:31:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-27T05:31:00,2012-02-27T23:25:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-27T23:25:00,2012-02-28T00:12:00,0,0,0,0,0,0,0,0,0,0,0
2012-02-28T00:12:00,2012-02-28T01:13:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-28T01:13:00,2012-02-28T01:20:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-28T01:20:00,2012-02-28T02:04:00,1,0,0,0,0,1,0,0,0,0,0
2012-02-28T02:04:00,2012-02-28T03:25:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-28T03:25:00,2012-02-28T06:34:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-28T06:34:00,2012-02-28T07:04:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-28T07:04:00,2012-02-28T23:20:00,0,0,0,0,0,0,1,0,0,0,0
2012-02-28T23:20:00,2012-02-28T23:31:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-28T23:31:00,2012-02-29T00:46:00,0,1,0,0,0,1,0,0,0,0,0
2012-02-29T00:46:00,2012-02-29T01:05:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-29T01:05:00,2012-02-29T03:48:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-29T03:48:00,2012-02-29T23:40:00,1,0,0,0,0,0,0,0,0,0,0
2012-02-29T23:40:00,2012-02-29T23:56:00,0,1,0,0,0,0,0,0,0,0,0
2012-02-29T23:56:00,2012-03-01T00:34:00,0,1,0,0,0,1,0,0,0,0,0
2012-03-01T00:34:00,2012-03-01T01:25:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-01T01:25:00,2012-03-01T02:11:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-01T02:11:00,2012-03-01T05:38:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-01T05:38:00,2012-03-01T23:30:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-01T23:30:00,2012-03-02T00:09:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-02T00:09:00,2012-03-02T00:31:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-02T00:31:00,2012-03-02T05:25:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-02T05:25:00,2012-03-02T23:25:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-02T23:25:00,2012-03-02T23:57:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-02T23:57:00,2012-03-03T23:40:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-03T23:40:00,2012-03-04T00:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-04T00:30:00,2012-03-04T23:40:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-04T23:40:00,2012-03-05T00:04:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-05T00:04:00,2012-03-05T00:26:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-05T00:26:00,2012-03-05T05:10:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-05T05:10:00,2012-03-05T23:20:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-05T23:20:00,2012-03-05T23:50:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-05T23:50:00,2012-03-06T00:22:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-06T00:22:00,2012-03-06T03:40:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-06T03:40:00,2012-03-06T23:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-06T23:30:00,2012-03-07T00:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-07T00:30:00,2012-03-07T01:30:00,0,1,0,0,0,1,0,0,0,0,0
2012-03-07T01:30:00,2012-03-07T23:20:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-07T23:20:00,2012-03-08T23:20:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-08T23:20:00,2012-03-09T00:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-09T00:00:00,2012-03-09T23:20:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-09T23:20:00,2012-03-10T00:45:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-10T00:45:00,2012-03-10T06:40:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-10T06:40:00,2012-03-10T23:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-10T23:00:00,2012-03-10T23:20:00,0,1,0,0,0,1,0,0,0,0,0
2012-03-10T23:20:00,2012-03-10T23:45:00,0,1,0,0,0,1,0,0,0,0,0
2012-03-10T23:45:00,2012-03-11T01:35:00,0,1,0,0,0,1,0,0,0,0,0
2012-03-11T01:35:00,2012-03-11T02:30:00,0,1,0,0,0,1,0,0,0,0,0
2012-03-11T02:30:00,2012-03-11T03:50:00,0,1,0,0,0,1,0,0,0,0,0
2012-03-11T03:50:00,2012-03-11T07:20:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-11T07:20:00,2012-03-11T08:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-11T08:00:00,2012-03-11T08:40:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-11T08:40:00,2012-03-11T23:15:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-11T23:15:00,2012-03-12T00:20:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-12T00:20:00,2012-03-12T23:20:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-12T23:20:00,2012-03-13T00:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-13T00:00:00,2012-03-13T23:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-13T23:00:00,2012-03-14T00:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-14T00:00:00,2012-03-14T00:12:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-14T00:12:00,2012-03-14T03:00:00,0,0,0,0,0,0,0,0,0,0,0
2012-03-14T03:00:00,2012-03-14T05:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-14T05:00:00,2012-03-14T23:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-14T23:00:00,2012-03-15T00:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-15T00:00:00,2012-03-15T02:45:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-15T02:45:00,2012-03-15T03:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-15T03:30:00,2012-03-15T03:45:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-15T03:45:00,2012-03-15T05:00:00,0,0,0,1,0,0,0,0,0,0,0
2012-03-15T05:00:00,2012-03-15T05:30:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-15T05:30:00,2012-03-15T05:50:00,0,0,0,1,0,0,0,0,0,0,0
2012-03-15T05:50:00,2012-03-15T07:50:00,0,0,0,0,1,0,0,0,0,0,0
2012-03-15T07:50:00,2012-03-15T23:00:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-15T23:00:00,2012-03-16T01:20:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-16T01:20:00,2012-03-16T05:25:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-16T05:25:00,2012-03-16T06:45:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-16T06:45:00,2012-03-16T23:00:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-16T23:00:00,2012-03-16T23:45:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-16T23:45:00,2012-03-17T00:50:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-17T00:50:00,2012-03-17T04:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-17T04:00:00,2012-03-17T06:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-17T06:00:00,2012-03-17T23:10:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-17T23:10:00,2012-03-18T00:30:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-18T00:30:00,2012-03-18T01:25:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-18T01:25:00,2012-03-18T03:35:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-18T03:35:00,2012-03-18T06:20:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-18T06:20:00,2012-03-18T08:25:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-18T08:25:00,2012-03-18T23:00:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-18T23:00:00,2012-03-19T00:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-19T00:00:00,2012-03-19T03:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-19T03:00:00,2012-03-19T05:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-19T05:00:00,2012-03-19T23:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-19T23:00:00,2012-03-20T00:20:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-20T00:20:00,2012-03-20T01:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-20T01:30:00,2012-03-20T02:30:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-20T02:30:00,2012-03-20T04:00:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-20T04:00:00,2012-03-20T04:45:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-20T04:45:00,2012-03-20T07:50:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-20T07:50:00,2012-03-20T23:55:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-20T23:55:00,2012-03-21T01:20:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-21T01:20:00,2012-03-21T03:55:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-21T03:55:00,2012-03-21T05:00:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-21T05:00:00,2012-03-21T22:50:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-21T22:50:00,2012-03-22T01:25:00,0,0,1,0,0,1,0,0,0,0,0
2012-03-22T01:25:00,2012-03-22T02:25:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-22T02:25:00,2012-03-22T22:50:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-22T22:50:00,2012-03-23T03:20:00,0,0,1,0,0,0,0,0,0,0,0
2012-03-23T03:20:00,2012-03-23T06:40:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-23T06:40:00,2012-03-23T23:20:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-23T23:20:00,2012-03-24T00:30:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-24T00:30:00,2012-03-24T00:45:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-24T00:45:00,2012-03-24T03:55:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-24T03:55:00,2012-03-24T22:50:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-24T22:50:00,2012-03-25T01:05:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-25T01:05:00,2012-03-25T03:20:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-25T03:20:00,2012-03-25T22:55:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-25T22:55:00,2012-03-25T23:50:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-25T23:50:00,2012-03-26T00:05:00,0,1,0,0,0,0,1,0,0,0,0
2012-03-26T00:05:00,2012-03-26T03:40:00,1,0,0,0,0,0,1,0,0,0,0
2012-03-26T03:40:00,2012-03-26T22:55:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-26T22:55:00,2012-03-27T01:25:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-27T01:25:00,2012-03-27T01:32:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-27T01:32:00,2012-03-27T23:07:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-27T23:07:00,2012-03-28T00:40:00,0,1,0,0,0,0,0,0,0,0,0
2012-03-28T00:40:00,2012-03-28T05:13:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-28T05:13:00,2012-03-28T08:38:00,1,0,0,0,0,0,0,0,0,0,0
2012-03-28T08:38:00,2012-03-28T23:01:00,0,1,0,0,0,0,0,0,0,0,0
